sampleID	RpsJ	PsbJ	ComplexI_49KD	RpsG	DUF3172	AtpD	AtpA	PetB	LepA	CbbP
S0029	18.867924528301884	0	20.253164556962023	8.547008547008547	17.713365539452496	8.230452674897117	8.58085808580858	12.232415902140673	9.413067552602438	6.688963210702342
S0030	0	0	0	0	1.6103059581320451	0	1.3201320132013201	1.529051987767584	1.1074197120708749	0
S0031	3.144654088050314	0	1.6877637130801686	0	0	0	1.3201320132013201	3.058103975535168	0	0
S0032	0	0	0	2.1367521367521367	0	0.6858710562414266	0	0	0.5537098560354374	0
S0033	242.13836477987434	317.94871794871824	379.7468354430363	303.4188034188034	434.78260869564906	310.69958847736694	429.0429042904354	415.9021406727808	388.1506090808362	400.2229654403574
S0034	62.8930817610063	71.79487179487177	57.383966244725784	49.14529914529914	78.90499194847021	63.100137174211184	80.52805280528035	48.929663608562734	82.50276854928032	72.46376811594209
S0035	0	0	0.8438818565400843	2.1367521367521367	3.2206119162640903	3.4293552812071333	1.3201320132013201	0	1.1074197120708749	3.3444816053511706
S0036	3.144654088050314	5.128205128205128	5.907172995780591	0	14.492753623188406	7.544581618655691	12.541254125412541	16.819571865443425	10.520487264673314	6.688963210702342
S0037	15.723270440251572	10.256410256410255	21.097046413502106	17.094017094017094	22.544283413848632	19.204389574759947	21.122112211221108	19.877675840978593	11.627906976744189	23.41137123745819
S0038	0	0	0	0	0	0	0	0	0	0
S0039	34.59119496855345	30.769230769230766	28.691983122362853	47.008547008547005	43.47826086956522	27.434842249657084	33.663366336633615	19.877675840978593	35.43743078626797	41.248606465997774
S0040	15.723270440251572	25.64102564102564	18.565400843881857	17.094017094017094	22.544283413848632	8.916323731138544	23.76237623762374	19.877675840978593	21.59468438538205	17.83723522853958
S0041	603.7735849056576	851.2820512820489	756.1181434599054	905.9829059829163	929.1465378421782	696.1591220850548	955.1155115511826	934.2507645259991	597.452934662227	644.3701226309867
S0042	28.301886792452823	30.769230769230766	18.565400843881857	25.64102564102564	19.32367149758454	11.659807956104249	13.861386138613861	19.877675840978593	14.396456256921377	12.263099219620962
S0043	15.723270440251572	30.769230769230766	16.03375527426161	14.957264957264956	17.713365539452496	21.94787379972566	22.442244224422424	42.81345565749238	17.718715393133998	25.641025641025635
S0044	12.578616352201257	25.64102564102564	16.87763713080169	14.957264957264956	17.713365539452496	19.204389574759947	14.521452145214521	19.877675840978593	12.735326688815064	8.91861761426979
S0045	0	5.128205128205128	1.6877637130801686	4.273504273504273	1.6103059581320451	0	0	3.058103975535168	5.537098560354376	0
S0046	22.012578616352197	0	6.751054852320676	21.367521367521366	14.492753623188406	7.544581618655691	9.900990099009901	9.174311926605505	9.966777408637876	16.722408026755858
S0047	1751.572327044039	1743.5897435897332	1956.1181434598782	1940.1709401709777	2091.7874396135635	1624.14266117976	2073.927392739166	2337.9204892966704	1414.7286821705948	1754.7380156075953
S0048	946.540880503139	1030.7692307692269	1118.1434599155934	1113.247863247879	1212.5603864734264	902.6063100137364	1345.8745874587337	1113.1498470948102	821.7054263565742	1017.8372352285157
S0049	1455.9748427673012	1374.3589743589673	1654.0084388185348	1570.5128205128483	1689.210950080537	1399.1769547325587	1879.2079207919967	2181.9571865443736	1507.1982281285298	1321.070234113704
S0050	606.9182389937079	697.4358974358964	713.9240506329021	816.2393162393242	914.65378421899	674.2112482853279	932.6732673267593	900.6116207951115	552.6024363233576	701.2263099219538
S0051	97.48427672955978	92.30769230769226	119.83122362869172	143.16239316239316	127.21417069243157	109.73936899862805	133.33333333333303	119.26605504587177	125.13842746400915	141.58305462653308
S0052	9.433962264150942	15.384615384615383	9.28270042194093	14.957264957264956	3.2206119162640903	4.11522633744856	6.600660066006601	4.587155963302752	7.198228128460689	7.803790412486066
S0053	0	0	3.375527426160337	0	0	1.3717421124828533	0	3.058103975535168	4.4296788482835	1.1148272017837235
S0054	0	0	0	0	0	0	0.6600660066006601	0	1.6611295681063123	1.1148272017837235
S0055	0	0	3.375527426160337	0	4.830917874396135	2.7434842249657065	1.9801980198019802	0	3.322259136212625	0
S0056	0	0	0	0	0	0	0	0	0	0
S0057	1430.817610062898	1364.1025641025572	1556.9620253164273	1378.205128205151	1710.1449275362547	1244.170096021987	1683.828382838227	1802.752293578005	1124.0310077519368	1204.0133779264067
S0058	1100.6289308176058	1107.692307692303	1185.6540084387987	1286.3247863248066	1246.3768115942012	921.1248285322561	1233.0033003300357	1397.5535168195868	787.3754152823778	807.1348940914023
S0059	1474.8427672956036	1651.2820512820417	1950.2109704640977	1831.1965811966159	1933.9774557166209	1563.1001371742693	1993.3993399338958	2203.36391437312	1393.6877076412443	1347.8260869565147
S0060	962.2641509433904	1235.8974358974301	1291.9831223628469	1119.6581196581355	1681.1594202898764	1130.3155006859035	1528.0528052804918	1587.1559633027712	1423.0343300111278	1315.496098104785
S0061	53.45911949685535	61.53846153846152	59.91561181434604	70.51282051282051	51.529790660225444	54.86968449931409	70.62706270627048	59.63302752293585	65.89147286821714	91.41583054626543
S0062	0	35.8974358974359	7.594936708860761	12.82051282051282	24.154589371980677	15.08916323731138	19.141914191419133	19.877675840978593	14.950166112956815	15.607580824972134
S0063	0	0	0	2.1367521367521367	3.2206119162640903	0.6858710562414266	0.6600660066006601	0	2.2148394241417497	1.1148272017837235
S0064	616.3522012578587	605.128205128205	622.784810126575	668.8034188034229	563.6070853462104	537.0370370370345	584.1584158415967	755.351681957188	453.4883720930164	555.1839464882931
S0065	97.48427672955978	117.94871794871788	95.35864978902941	115.38461538461537	109.50080515297907	71.33058984910828	81.84818481848167	97.85932721712554	85.27131782945752	69.11928651059091
S0066	157.2327044025158	194.87179487179495	170.4641350210972	190.17094017094016	152.9790660225443	183.1275720164616	206.6006600660061	237.003058103976	181.6168327796226	185.0613154960984
S0067	59.748427672955984	76.92307692307689	64.13502109704648	55.55555555555555	85.34621578099839	56.24142661179694	71.9471947194718	82.56880733944966	95.79180509413086	84.72686733556307
S0068	18.867924528301884	5.128205128205128	15.189873417721524	8.547008547008547	16.10305958132045	10.288065843621396	16.5016501650165	15.290519877675841	20.487264673311177	16.722408026755858
S0069	3.144654088050314	5.128205128205128	0.8438818565400843	4.273504273504273	3.2206119162640903	2.05761316872428	3.9603960396039604	1.529051987767584	5.537098560354376	2.229654403567447
S0070	0	10.256410256410255	0.8438818565400843	4.273504273504273	0	0.6858710562414266	1.3201320132013201	0	1.1074197120708749	0
S0071	0	0	3.375527426160337	4.273504273504273	1.6103059581320451	2.7434842249657065	3.3003300330033003	3.058103975535168	1.6611295681063123	0
S0072	1163.5220125786138	1071.7948717948675	1339.2405063290905	1100.4273504273658	1314.0096618357506	1072.7023319616203	1413.8613861385927	1790.519877675864	1024.3632336655398	1211.8171683388932
S0073	977.9874213836418	1384.6153846153775	1235.4430379746625	1474.3589743589996	1376.8115942029037	1196.8449931413259	1622.4422442243738	1695.718654434272	975.083056478387	1248.606465997758
S0074	732.7044025157194	1374.3589743589673	1223.6286919831016	1585.4700854701136	1317.230273752015	1308.641975308685	1627.7227722771784	1571.865443425095	1210.409745293481	1566.332218506136
S0075	336.4779874213831	420.512820512821	337.552742616033	382.47863247863245	433.17230273751704	344.30727023319605	401.32013201320655	382.26299694189447	422.48062015503257	461.53846153846234
S0076	12.578616352201257	15.384615384615383	13.502109704641354	8.547008547008547	14.492753623188406	11.659807956104249	17.161716171617158	12.232415902140673	21.040974529346613	17.83723522853958
S0077	0	0	4.219409282700422	2.1367521367521367	4.830917874396135	0	0.6600660066006601	0	6.090808416389813	1.1148272017837235
S0078	0	0	0.8438818565400843	0	0	0.6858710562414266	0.6600660066006601	1.529051987767584	1.6611295681063123	1.1148272017837235
S0079	0	0	2.531645569620253	4.273504273504273	0	1.3717421124828533	1.9801980198019802	3.058103975535168	2.2148394241417497	1.1148272017837235
S0080	0	0	4.219409282700422	4.273504273504273	1.6103059581320451	2.7434842249657065	8.58085808580858	12.232415902140673	2.7685492801771874	4.459308807134894
S0081	3.144654088050314	0	1.6877637130801686	0	0	0	1.9801980198019802	0	1.6611295681063123	1.1148272017837235
S0082	1569.1823899371157	1728.205128205118	1981.4345991560801	1925.2136752137123	1951.6908212560743	1558.299039780579	2007.2607260725079	2396.02446483184	1462.9014396456867	1258.639910813812
S0083	1588.050314465418	1610.256410256401	1805.9071729957466	1782.0512820513154	1903.3816425121104	1459.5336076818078	1923.432343234235	2211.0091743119583	1509.9667774087075	1408.026755852839
S0084	742.1383647798702	779.4871794871777	925.7383966244585	942.3076923077036	1061.1916264090062	837.4485596707971	1050.165016501677	1114.6788990825778	936.3233665559072	971.0144927536016
S0085	367.92452830188597	517.9487179487186	437.9746835443008	401.7094017094017	541.0628019323622	415.6378600823027	530.6930693069411	506.11620795106677	609.6345514950063	540.6911928651054
S0086	66.03773584905662	92.30769230769226	76.79324894514767	49.14529914529914	75.68438003220612	59.67078189300406	73.26732673267311	77.9816513761469	99.1140642303435	112.59754738015621
S0087	0	25.64102564102564	3.375527426160337	8.547008547008547	3.2206119162640903	2.05761316872428	7.920792079207921	10.703363914373089	9.413067552602438	3.3444816053511706
S0088	0	0	0.8438818565400843	4.273504273504273	3.2206119162640903	1.3717421124828533	0	0	2.7685492801771874	0
S0089	0	0	0	0	0	0	0	1.529051987767584	1.1074197120708749	0
S0090	380.5031446540871	502.5641025641032	466.666666666663	497.8632478632478	455.7165861513653	373.7997256515767	532.6732673267431	577.9816513761446	478.4053156146105	384.61538461538527
S0091	333.3333333333328	271.794871794872	365.40084388185517	256.4102564102564	352.6570048309162	287.379972565159	370.29702970297427	448.0122324158995	354.9280177187107	303.2329988851733
S0092	1386.7924528301924	1543.589743589735	1805.0632911392065	1450.8547008547255	1853.4621578100143	1360.082304526795	1797.3597359735256	2110.0917431192956	1591.9158361019672	1760.3121516165143
S0093	776.7295597484234	1241.0256410256352	1215.189873417701	1036.3247863248	1631.2399355877803	1048.0109739369275	1399.9999999999807	1539.755351681975	1491.1406423034991	1641.0256410256495
S0094	261.0062893081762	251.28205128205147	308.8607594936708	249.99999999999997	370.3703703703684	265.43209876543386	314.1914191419159	340.97859327217037	398.6710963455093	400.2229654403574
S0095	56.60377358490567	56.410256410256395	61.603375527426216	53.418803418803414	69.24315619967794	60.356652949245486	77.88778877887772	44.34250764525997	97.45293466223718	99.2196209587515
S0096	0	15.384615384615383	6.751054852320676	2.1367521367521367	0	3.4293552812071333	6.600660066006601	4.587155963302752	5.537098560354376	4.459308807134894
S0097	0	5.128205128205128	0.8438818565400843	0	3.2206119162640903	0	4.62046204620462	1.529051987767584	1.1074197120708749	1.1148272017837235
S0098	1597.4842767295693	1866.6666666666551	1697.8902953586182	1534.188034188061	1727.8582930757082	1393.689986282627	1782.838283828313	2154.4342507645565	1584.7176079735052	1701.2263099219738
S0099	415.0943396226403	620.5128205128202	615.1898734177145	576.9230769230786	885.6682769726137	541.8381344307247	729.3729372937478	704.8929663608567	753.0454042081815	852.8428093645327
S0100	411.94968553459	523.0769230769237	451.4767932489418	335.47008547008545	560.3864734299464	366.2551440329212	487.1287128712958	547.4006116207922	561.4617940199244	542.9208472686728
S0101	3.144654088050314	10.256410256410255	13.502109704641354	8.547008547008547	9.66183574879227	4.11522633744856	8.58085808580858	9.174311926605505	6.644518272425251	7.803790412486066
S0102	0	0	1.6877637130801686	0	0	0.6858710562414266	1.9801980198019802	3.058103975535168	1.1074197120708749	2.229654403567447
S0103	0	0	2.531645569620253	0	0	0	1.3201320132013201	1.529051987767584	0	0
S0104	0	0	0.8438818565400843	4.273504273504273	4.830917874396135	4.11522633744856	4.62046204620462	4.587155963302752	1.6611295681063123	0
S0105	327.0440251572322	425.64102564102615	393.2489451476773	401.7094017094017	404.18679549114074	349.1083676268859	415.18151815182097	516.8195718654399	312.8460686600184	350.05574136008977
S0106	619.496855345909	1061.5384615384573	990.7172995780435	940.1709401709514	1202.8985507246337	840.8779149520044	1162.3762376237744	1155.9633027523034	1089.7009966777334	1144.9275362318663
S0107	1493.710691823906	1435.8974358974283	1822.7848101265479	1634.615384615414	1834.1384863124288	1501.3717421125373	1871.2871287127898	2142.2018348624156	1481.727574750895	1593.0880713489469
S0108	323.89937106918194	379.4871794871799	535.0210970464083	410.2564102564102	545.8937198067582	430.72702331961375	555.1155115511665	525.9938837920456	565.3377630121723	602.0066889632072
S0109	226.41509433962275	302.5641025641028	245.56962025316554	230.76923076923075	310.7890499194838	233.88203017832808	335.97359735973856	344.0366972477055	316.1683277962309	282.0512820512825
S0110	34.59119496855345	71.79487179487177	46.41350210970466	44.87179487179487	69.24315619967794	44.58161865569272	53.465346534653364	44.34250764525997	47.065337763012195	65.77480490523973
S0111	6.289308176100628	0	4.219409282700422	0	6.4412238325281805	0	4.62046204620462	9.174311926605505	6.090808416389813	6.688963210702342
S0112	3.144654088050314	0	3.375527426160337	0	0	1.3717421124828533	2.6402640264026402	0	2.2148394241417497	1.1148272017837235
S0113	0	0	0	0	0	0	0	0	0	0
S0114	100.6289308176101	30.769230769230766	106.32911392405045	70.51282051282051	104.66988727858293	87.10562414266104	99.66996699669944	143.73088685015315	84.71760797342208	64.65997770345601
S0115	53.45911949685535	25.64102564102564	51.47679324894518	38.46153846153846	37.03703703703704	33.60768175582993	61.38613861386126	71.86544342507655	53.15614617940203	50.16722408026758
S0116	18.867924528301884	5.128205128205128	12.65822784810127	10.683760683760683	14.492753623188406	12.345679012345675	16.5016501650165	29.051987767584098	9.413067552602438	28.9855072463768
S0117	0	0	3.375527426160337	4.273504273504273	0	11.659807956104249	3.9603960396039604	3.058103975535168	9.413067552602438	7.803790412486066
S0118	0	0	0	0	0	0	0	1.529051987767584	2.7685492801771874	0
S0119	0	0	1.6877637130801686	0	0	0.6858710562414266	3.3003300330033003	1.529051987767584	1.6611295681063123	0
S0120	0	10.256410256410255	2.531645569620253	0	0	1.3717421124828533	1.9801980198019802	4.587155963302752	0.5537098560354374	0
S0121	0	0	0	0	0	0	0	0	0	0
S0122	795.5974842767251	1189.7435897435844	1119.8312236286736	1275.6410256410456	1193.2367149758409	831.9615912208653	1132.013201320148	1394.4954128440515	834.440753045389	942.0289855072263
S0123	676.1006289308142	728.2051282051269	836.2869198312115	788.4615384615457	1012.8824476650431	705.7613168724354	910.2310231023359	1053.5168195718732	669.9889258028677	712.3745819397905
S0124	669.8113207547136	599.9999999999999	718.1434599156024	707.2649572649624	813.204508856673	666.6666666666717	794.0594059406151	992.3547400611685	635.6589147286713	659.977703455958
S0125	172.95597484276738	246.15384615384633	213.50210970464198	222.2222222222222	291.4653784218996	207.13305898491197	262.04620462046165	342.50764525993793	186.60022148394143	206.24303232998918
S0126	28.301886792452823	87.17948717948714	50.63291139240509	47.008547008547005	51.529790660225444	30.864197530864224	50.16501650165007	73.39449541284414	51.49501661129571	53.51170568561876
S0127	18.867924528301884	5.128205128205128	12.65822784810127	23.504273504273502	14.492753623188406	16.460905349794235	15.841584158415841	15.290519877675841	27.685492801771844	16.722408026755858
S0128	0	15.384615384615383	1.6877637130801686	0	1.6103059581320451	2.7434842249657065	0.6600660066006601	12.232415902140673	3.8759689922480627	4.459308807134894
S0129	0	0	0	0	0	0	0	0	0.5537098560354374	0
S0130	525.1572327044004	405.1282051282056	458.22784810126234	435.89743589743586	479.8711755233455	385.45953360768067	513.5313531353232	631.4984709480111	405.8693244739698	385.730211817169
S0131	424.52830188679116	589.7435897435897	513.0801687763666	459.40170940170935	541.0628019323622	409.46502057613003	559.7359735973713	691.1314984709481	420.26578073089087	442.586399108139
S0132	427.67295597484144	405.1282051282056	539.2405063291086	382.47863247863245	555.5555555555503	408.7791495198886	575.5775577557878	706.4220183486243	432.4473975636702	441.4715719063553
S0133	396.22641509433856	410.25641025641073	521.5189873417672	386.7521367521367	468.5990338164214	399.1769547325089	566.9966996699789	680.4281345565748	428.0177187153868	393.5340022296551
S0134	12.578616352201257	0	7.594936708860761	12.82051282051282	11.272141706924316	5.486968449931412	13.861386138613861	6.116207951070336	6.644518272425251	10.033444816053514
S0135	12.578616352201257	15.384615384615383	21.097046413502106	19.23076923076923	9.66183574879227	17.83264746227709	17.161716171617158	21.406727828746178	14.950166112956815	4.459308807134894
S0136	0	0	6.751054852320676	0	3.2206119162640903	2.05761316872428	7.920792079207921	0	4.4296788482835	3.3444816053511706
S0137	0	0	0.8438818565400843	0	0	0.6858710562414266	1.3201320132013201	1.529051987767584	0.5537098560354374	3.3444816053511706
S0138	1657.232704402527	1764.1025641025535	1943.4599156117772	1662.3931623931926	2020.933977455756	1554.1838134431302	2184.1584158414616	2525.993883792087	1623.477297895993	1616.4994425864063
S0139	1518.8679245283092	1584.6153846153757	1676.7932489451166	1497.8632478632737	1763.285024154615	1374.4855967078659	1897.6897689768127	2261.4678899082896	1459.5791805094734	1416.9453734671092
S0140	559.7484276729535	702.5641025641015	802.5316455696089	594.0170940170962	975.8454106280067	733.1961591220941	941.9141914191689	995.4128440367037	867.6633444075145	829.4314381270757
S0141	53.45911949685535	87.17948717948714	75.10548523206751	40.598290598290596	86.95652173913044	69.272976680384	85.14851485148496	87.15596330275243	83.6101882613512	100.33444816053523
S0142	0	0	0.8438818565400843	0	1.6103059581320451	0	0	1.529051987767584	2.2148394241417497	1.1148272017837235
S0143	3.144654088050314	0	5.063291139240507	4.273504273504273	1.6103059581320451	1.3717421124828533	1.9801980198019802	1.529051987767584	4.983388704318938	6.688963210702342
S0144	0	0	0	0	0	0.6858710562414266	0	4.587155963302752	1.6611295681063123	3.3444816053511706
S0145	0	0	0.8438818565400843	0	0	0.6858710562414266	0	0	0	1.1148272017837235
S0146	0	0	0	0	0	0	0	0	0	0
S0147	176.1006289308177	220.51282051282064	267.5105485232076	237.17948717948715	259.25925925925924	245.54183813443254	271.94719471947195	371.55963302752156	190.4761904761894	236.34336677814977
S0148	1676.1006289308293	1625.6410256410163	1877.6371308016521	2175.2136752137053	1676.32850241548	1686.5569272977334	2057.4257425741516	2261.4678899082896	1242.5249169435422	1484.94983277592
S0149	556.6037735849033	774.3589743589727	870.0421940928142	673.0769230769273	1016.1030595813071	697.5308641975378	939.2739273927662	960.2446483180486	1019.379844961221	920.8472686733365
S0150	84.90566037735852	148.7179487179487	190.71729957805945	164.52991452991452	210.9500805152979	122.0850480109737	221.78217821782124	195.71865443425114	222.59136212624406	175.02787068004486
S0151	0	0	0	0	3.2206119162640903	0.6858710562414266	0.6600660066006601	1.529051987767584	1.1074197120708749	0
S0152	977.9874213836418	835.8974358974336	1054.0084388185485	1019.2307692307826	1059.581320450874	826.4746227709336	1172.9372937293836	1507.6452599388551	859.9114064230185	761.4269788182719
S0153	657.2327044025125	687.1794871794863	810.1265822784695	724.3589743589799	710.1449275362239	579.5610425240054	776.8976897689972	961.7737003058162	620.7087486157149	561.8729096989952
S0154	726.4150943396188	799.9999999999981	1009.2827004219249	910.2564102564207	1009.661835748779	760.6310013717527	1080.5280528053033	1151.3761467890006	788.4828349944487	846.1538461538307
S0155	487.4213836477969	635.8974358974355	624.4725738396552	523.5042735042738	814.814814814805	665.2949245541888	714.191419141932	782.8746177370051	870.985603543727	832.7759197324267
S0156	18.867924528301884	25.64102564102564	9.28270042194093	0	9.66183574879227	10.973936899862823	3.3003300330033003	1.529051987767584	7.751937984496126	3.3444816053511706
S0157	9.433962264150942	0	20.253164556962023	0	1.6103059581320451	0.6858710562414266	1.9801980198019802	13.761467889908257	11.074197120708751	0
S0158	0	0	1.6877637130801686	0	1.6103059581320451	0	0.6600660066006601	0	1.1074197120708749	0
S0159	0	0	29.535864978902936	0	0	8.916323731138544	0.6600660066006601	18.34862385321101	8.859357696567	0
S0160	6.289308176100628	0	0	2.1367521367521367	0	0.6858710562414266	2.6402640264026402	0	2.2148394241417497	4.459308807134894
S0161	3.144654088050314	0	0	0	0	0	2.6402640264026402	0	0	0
S0162	0	0	0	2.1367521367521367	0	0	0	0	0.5537098560354374	1.1148272017837235
S0163	116.35220125786168	117.94871794871788	136.70886075949346	136.75213675213675	112.72141706924316	120.02743484224942	139.9339933993396	152.90519877675868	133.4440753045406	110.36789297658876
S0164	323.89937106918194	769.2307692307676	720.6751054852226	532.0512820512826	1011.272141706911	581.6186556927298	803.3003300330247	885.3211009174354	833.8870431893536	908.5841694537162
S0165	62.8930817610063	220.51282051282064	352.7426160337542	303.4188034188034	544.2834138486262	294.9245541838145	457.4257425742649	359.3272171253811	413.62126245846576	422.51950947603194
S0166	0	0	0	0	0	0	0.6600660066006601	0	1.6611295681063123	0
S0167	0	0	0	0	0	0.6858710562414266	0.6600660066006601	0	0	2.229654403567447
S0168	229.55974842767307	194.87179487179495	161.18143459915618	158.1196581196581	164.2512077294686	135.1165980795609	239.603960396039	241.59021406727877	130.12181616832805	164.99442586399132
S0169	481.13207547169634	394.8717948717953	534.1772151898682	341.88034188034186	454.10628019323326	394.375857338819	526.732673267337	652.9051987767577	430.78626799556395	392.41917502787135
S0170	632.0754716981102	641.0256410256405	659.9156118143379	611.1111111111137	700.4830917874318	504.11522633744465	669.3069306930853	844.0366972477098	562.5692137319952	493.8684503901904
S0171	323.89937106918194	343.58974358974393	383.9662447257366	288.46153846153845	494.3639291465337	389.57475994512913	427.0627062706333	467.8899082568778	510.5204872646652	499.442586399109
S0172	0	0	2.531645569620253	6.410256410256411	1.6103059581320451	2.7434842249657065	1.9801980198019802	0	3.322259136212625	0
S0173	0	0	5.907172995780591	2.1367521367521367	0	0.6858710562414266	1.9801980198019802	6.116207951070336	1.1074197120708749	0
S0174	6.289308176100628	0	8.438818565400846	6.410256410256411	8.051529790660226	13.031550068587102	14.521452145214521	9.174311926605505	8.859357696567	13.377926421404686
S0175	3433.9622641509036	2892.3076923076715	3414.345991561111	3008.547008546972	3330.112721416997	2834.705075445949	3677.8877887785584	4659.021406727744	2844.4075304540293	2342.2519509475887
S0176	0	0	0	0	0	0	0	0	0	0
S0177	1396.2264150943436	1682.0512820512722	2298.734177215145	1933.7606837607211	2821.2560386473156	2004.1152263375327	2289.7689768975533	2405.1987767584455	2040.9745293467893	2063.5451505017
S0178	9.433962264150942	128.20512820512815	93.67088607594926	70.51282051282051	149.7584541062802	84.36213991769534	129.37293729372908	116.20795107033659	99.66777408637894	94.7603121516166
S0179	1455.9748427673012	1502.5641025640944	1660.7594936708554	1476.4957264957518	1603.8647342995341	1318.2441700960655	1794.0594059405228	2006.116207951098	1308.9700996678068	1078.0379041248393
S0180	34.59119496855345	35.8974358974359	21.94092827004219	21.367521367521366	38.64734299516908	26.748971193415656	31.68316831683164	30.581039755351682	35.99114064230341	28.9855072463768
S0181	2044.0251572327263	2066.6666666666533	2449.7890295358166	2200.854700854729	2570.0483091787387	1977.3662551441155	2727.3927392737332	3212.538226299747	2070.874861572699	2043.478260869595
S0182	1176.1006289308154	1451.2820512820435	1625.3164556961726	1388.8888888889119	1766.5056360708793	1437.5857338820808	1730.0330033002672	1943.4250764526257	1505.5370985604231	1590.8584169453793
S0183	18.867924528301884	41.02564102564102	38.81856540084388	27.777777777777775	37.03703703703704	35.6652949245542	40.924092409240856	41.284403669724796	42.63565891472868	37.9041248606466
S0184	2040.880503144676	2220.512820512806	2403.375527426113	2264.957264957288	2246.376811594226	1853.22359396441	2524.7524752473573	2964.831804281393	1965.669988925956	2124.8606465997955
S0185	1534.5911949685612	1415.384615384608	1810.970464134987	1450.8547008547255	1953.3011272142064	1502.7434842250202	2003.3003300329044	2354.740061162114	1562.0155038760481	1607.580824972136
S0186	182.38993710691832	194.87179487179495	190.71729957805945	202.99145299145297	273.7520128824474	220.1646090534993	256.10561056105547	272.1712538226302	250.83056478405075	258.63991081382426
S0187	2047.1698113207767	2917.948717948697	2511.3924050632413	2833.3333333333107	2650.563607085334	2192.729766803936	3007.920792078977	3301.2232415902686	2225.9136212625863	2221.850613154965
S0188	2839.6226415094206	2876.923076923056	3282.700421940861	3279.9145299144716	3286.6344605474355	2580.9327846366064	3365.6765676564874	3952.599388379273	2487.8183831672886	2447.045707915243
S0189	201.25786163522022	297.4358974358977	254.00843881856647	239.3162393162393	370.3703703703684	268.8614540466409	327.39273927392964	374.6177370030567	330.01107419711656	302.11817168338956
S0190	1616.3522012578717	1635.8974358974265	1950.2109704640977	1940.1709401709777	1985.507246376849	1535.6652949246106	1965.0165016500712	2209.4801223241907	1501.1074197121388	1453.734671125974
S0191	1707.5471698113333	1548.71794871794	1688.6075949366775	1576.9230769231049	1745.5716586151616	1319.6159122085485	1864.686468646784	2399.082568807375	1502.7685492802455	1395.7636566332174
S0192	2191.8238993710847	1938.4615384615263	2249.789029535821	2012.8205128205523	2475.0402576489564	1851.1659807956855	2464.686468646705	3053.5168195719148	2028.2392026579719	1965.4403567447303
S0193	588.0503144654061	1015.3846153846115	1024.4725738396462	863.2478632478725	1399.3558776167536	984.224965706471	1262.7062706270615	1163.6085626911415	1267.995570321177	1175.0278706800284
S0194	0	0	0	0	0	0	0	0	0	0
S0195	245.28301886792465	358.97435897435935	441.35021097046103	356.8376068376068	570.0483091787385	395.0617283950604	529.3729372937397	555.0458715596303	572.5359911406329	528.4280936454851
S0196	1597.4842767295693	1307.6923076923013	1764.5569620252834	1282.0512820513022	1478.260869565228	1220.8504801097772	1704.9504950494454	2051.9877675841262	1287.9291251384564	1337.7926421404607
S0197	1968.5534591195167	1589.7435897435807	2104.64135021093	1858.9743589743944	2056.3607085346616	1609.0534979424476	2190.099009900867	2648.3180428134965	1559.2469545958704	1676.7001114827306
S0198	330.1886792452825	466.66666666666725	581.4345991561119	412.39316239316236	768.1159420289765	528.1207133058954	727.3927392739457	666.6666666666663	789.0365448504841	838.350055741345
S0199	2830.18867924527	1682.0512820512722	2776.371308016822	2051.2820512820913	2402.576489533021	1871.056241426688	2505.6105610559407	3466.360856269171	2311.1849390920243	2183.946488294324
S0200	2245.2830188679377	2020.5128205128076	2658.2278481012127	2500.000000000004	2830.917874396107	2283.2647462278096	2914.1914191416954	3762.9969418960886	2117.386489479665	2319.9554069119176
S0201	106.91823899371073	194.87179487179495	133.3333333333331	160.25641025641025	164.2512077294686	158.43621399176982	156.43564356435607	191.13149847094837	172.20376522702037	179.48717948717976
S0202	1723.2704402515853	2041.025641025628	2099.5780590716895	2514.957264957268	2673.1078904991805	2143.3470507545503	2710.891089108719	2844.0366972477514	1445.736434108585	2003.3444816053789
S0203	308.1761006289305	517.9487179487186	586.4978902953522	431.6239316239316	652.1739130434713	471.87928669409837	612.5412541254262	660.5504587155958	562.0155038759598	596.4325529542889
S0204	59.748427672955984	117.94871794871788	71.72995780590719	72.64957264957265	78.90499194847021	87.10562414266104	85.80858085808562	102.4464831804283	99.66777408637894	92.53065774804915
S0205	1113.2075471698074	1082.0512820512777	1306.329113924028	1198.7179487179667	1296.2962962962972	977.3662551440564	1369.6369636963543	1759.9388379205118	1047.6190476190325	1093.6454849498123
S0206	820.7547169811274	758.9743589743574	998.3122362869041	914.5299145299251	1256.038647342994	796.9821673525505	1044.8844884488724	1295.1070336391565	820.0442967884679	826.0869565217247
S0207	31.446540880503136	61.53846153846152	42.194092827004226	40.598290598290596	51.529790660225444	64.47187928669403	41.584158415841515	51.98776758409791	69.21373200442977	72.46376811594209
S0208	0	0	0	0	0	0	0	0	0	0
S0209	0	0	0	0	0	0	1.9801980198019802	0	0.5537098560354374	0
S0210	0	0	0	0	0	0	0	0	0	0
S0211	3.144654088050314	20.51282051282051	13.502109704641354	8.547008547008547	8.051529790660226	4.11522633744856	9.900990099009901	16.819571865443425	5.537098560354376	4.459308807134894
S0212	12.578616352201257	0	4.219409282700422	0	0	0	3.3003300330033003	0	0.5537098560354374	0
S0213	0	0	0	0	0	0	0	0	0.5537098560354374	0
S0214	163.52201257861643	76.92307692307689	161.18143459915618	121.79487179487178	140.09661835748793	104.93827160493808	142.57425742574225	163.6085626911318	125.6921373200446	103.67892976588641
